Country,Confirmed_Cases,Deaths,Recovered,Month
Venezuela,882.0,10.0,262.0,05/21/2020
Luxembourg,3981.0,109.0,3748.0,05/22/2020
Syria,59.0,4.0,37.0,05/22/2020
Austria,15833.0,615.0,13928.0,05/09/2020
Chile,57581.0,589.0,23992.0,05/21/2020
Estonia,39701.0,358.0,29167.0,01/22/2021
Eswatini,14219.0,458.0,8962.0,01/22/2021
Saudi Arabia,365988.0,6346.0,357525.0,01/22/2021
Sudan,28522.0,1603.0,15688.0,01/23/2021
Colombia,2002969.0,50982.0,1822309.0,01/23/2021
Peru,1093938.0,39608.0,1007748.0,01/24/2021
Ethiopia,135045.0,2083.0,121594.0,01/27/2021
Gambia,4019.0,128.0,3780.0,01/28/2021
Luxembourg,50228.0,574.0,47506.0,01/28/2021
Chile,714143.0,18174.0,670336.0,01/28/2021
Guinea-Bissau,2532.0,45.0,2421.0,01/29/2021
Azerbaijan,230066.0,3126.0,222960.0,01/30/2021
Samoa,2.0,0.0,2.0,01/30/2021
El Salvador,54966.0,1623.0,48711.0,01/31/2021
Greece,156957.0,5796.0,93764.0,01/31/2021
Jordan,326855.0,4316.0,314581.0,01/31/2021
Moldova,160725.0,3462.0,150720.0,02/02/2021
Kuwait,168250.0,962.0,160098.0,02/04/2021
Micronesia,1.0,0.0,1.0,02/04/2021
Russia,3891274.0,74520.0,3375999.0,02/05/2021
Equatorial Guinea,5578.0,86.0,5358.0,02/06/2021
Sweden,588062.0,12115.0,0.0,02/06/2021
Bahamas,8289.0,176.0,6837.0,02/08/2021
Mauritius,593.0,10.0,543.0,02/08/2021
Bulgaria,226974.0,9527.0,195211.0,02/10/2021
Uruguay,46778.0,516.0,40769.0,02/10/2021
Vietnam,2091.0,35.0,1480.0,02/10/2021
Lesotho,9819.0,212.0,2896.0,02/11/2021
Ukraine,1302811.0,25330.0,1138136.0,02/11/2021
Iraq,653557.0,13204.0,611036.0,02/17/2021
Comoros,3458.0,138.0,3030.0,02/18/2021
Libya,128740.0,2061.0,113564.0,02/18/2021
Tunisia,226015.0,7684.0,186173.0,02/18/2021
Mainland China,89816.0,4636.0,84690.0,02/18/2021
Egypt,176943.0,10250.0,136889.0,02/19/2021
Finland,52653.0,725.0,40000.0,02/19/2021
Vietnam,2368.0,35.0,1627.0,02/20/2021
San Marino,3585.0,73.0,3195.0,02/24/2021
Uganda,40261.0,334.0,14616.0,02/24/2021
Ireland,218251.0,4300.0,23364.0,02/26/2021
Latvia,84983.0,1601.0,74078.0,02/26/2021
Timor-Leste,113.0,0.0,90.0,02/28/2021
Benin,5434.0,70.0,4248.0,03/01/2021
Congo (Brazzaville),8820.0,128.0,7019.0,03/01/2021
Mauritius,619.0,10.0,588.0,03/01/2021
Denmark,212912.0,2368.0,203601.0,03/02/2021
Rwanda,19111.0,265.0,17472.0,03/02/2021
Ukraine,1405394.0,27650.0,1220028.0,03/02/2021
Colombia,2262646.0,60082.0,2160555.0,03/03/2021
Bahrain,125514.0,468.0,118301.0,03/05/2021
Djibouti,6130.0,63.0,5928.0,03/05/2021
Guinea-Bissau,3312.0,49.0,2668.0,03/06/2021
Trinidad and Tobago,7732.0,139.0,7497.0,03/06/2021
Uruguay,63010.0,645.0,54175.0,03/06/2021
Philippines,594412.0,12516.0,545853.0,03/07/2021
South Africa,1521706.0,50803.0,1442045.0,03/08/2021
Saudi Arabia,380572.0,6539.0,371338.0,03/09/2021
South Africa,1524174.0,51015.0,1445979.0,03/10/2021
Vietnam,2529.0,35.0,2004.0,03/10/2021
Guyana,8993.0,206.0,8230.0,03/11/2021
Holy See,27.0,0.0,15.0,03/12/2021
Sri Lanka,87286.0,525.0,83958.0,03/12/2021
Kuwait,208460.0,1165.0,192782.0,03/13/2021
Denmark,221763.0,2394.0,210802.0,03/15/2021
Lesotho,10530.0,309.0,3922.0,03/16/2021
Maldives,22147.0,64.0,19642.0,03/18/2021
Lithuania,209340.0,3486.0,194345.0,03/22/2021
Oman,153105.0,1644.0,140220.0,03/24/2021
Trinidad and Tobago,7903.0,141.0,7575.0,03/24/2021
Slovenia,210785.0,4008.0,195000.0,03/26/2021
United Arab Emirates,450765.0,1472.0,434035.0,03/26/2021
Portugal,820042.0,16827.0,775007.0,03/27/2021
Uruguay,97406.0,915.0,77567.0,03/28/2021
Morocco,494756.0,8807.0,482585.0,03/29/2021
India,1.2149335E7,162468.0,1.1434301E7,03/30/2021
Iceland,6205.0,29.0,6058.0,03/31/2021
Monaco,2305.0,28.0,2128.0,04/01/2021
Mongolia,8841.0,8.0,5070.0,04/01/2021
Norway,96770.0,673.0,17998.0,04/01/2021
Iran,1908974.0,62876.0,1633949.0,04/02/2021
Montenegro,92519.0,1305.0,85598.0,04/04/2021
Dominica,165.0,0.0,159.0,04/05/2021
Armenia,197873.0,3627.0,177601.0,04/06/2021
India,1.2801785E7,166177.0,1.1792135E7,04/06/2021
Qatar,186201.0,320.0,167480.0,04/07/2021
Seychelles,4332.0,24.0,3869.0,04/07/2021
Zambia,89592.0,1225.0,85446.0,04/08/2021
Hong Kong,11549.0,205.0,11174.0,04/08/2021
Namibia,45323.0,564.0,43555.0,04/10/2021
Portugal,827494.0,16916.0,784618.0,04/11/2021
Netherlands,1374451.0,16959.0,18230.0,04/11/2021
Cuba,87385.0,467.0,81900.0,04/12/2021
Papua New Guinea,8821.0,69.0,846.0,04/13/2021
Botswana,43444.0,663.0,38923.0,04/14/2021
Eritrea,3479.0,10.0,3273.0,04/14/2021
Haiti,12857.0,252.0,11723.0,04/15/2021
Germany,3110252.0,79672.0,2747460.0,04/15/2021
Montenegro,95205.0,1421.0,90295.0,04/16/2021
Honduras,200935.0,4957.0,76339.0,04/18/2021
Namibia,46655.0,604.0,44525.0,04/18/2021
Gabon,22032.0,136.0,18706.0,04/20/2021
Liechtenstein,2836.0,56.0,2698.0,04/20/2021
Niger,5141.0,191.0,4812.0,04/21/2021
Antigua and Barbuda,1217.0,31.0,995.0,04/22/2021
Trinidad and Tobago,9383.0,157.0,8065.0,04/22/2021
Micronesia,1.0,0.0,1.0,04/23/2021
Vietnam,2830.0,35.0,2490.0,04/23/2021
Comoros,3829.0,146.0,3650.0,04/24/2021
Honduras,205696.0,5095.0,77531.0,04/24/2021
Georgia,303751.0,4025.0,285971.0,04/25/2021
Mongolia,31339.0,80.0,16815.0,04/26/2021
UK,4422562.0,127688.0,14552.0,04/26/2021
Denmark,249644.0,2480.0,237617.0,04/27/2021
Suriname,10218.0,201.0,9249.0,04/28/2021
Marshall Islands,4.0,0.0,4.0,04/04/2021
Sudan,33022.0,2281.0,26087.0,04/19/2021
UK,4429849.0,127759.0,14658.0,04/29/2021
Czech Republic,1630758.0,29267.0,1549439.0,04/30/2021
Angola,26815.0,600.0,23913.0,05/01/2021
Belize,12668.0,323.0,12218.0,05/01/2021
Congo (Brazzaville),10678.0,144.0,8208.0,05/01/2021
Trinidad and Tobago,11313.0,174.0,8633.0,05/02/2021
Spain,1.0,0.0,0.0,02/03/2020
Belgium,13.0,0.0,1.0,03/03/2020
Philippines,3.0,1.0,1.0,03/04/2020
Costa Rica,5.0,0.0,0.0,03/08/2020
Afghanistan,12.0,0.0,0.0,03/12/2020
Brazil,151.0,0.0,0.0,03/13/2020
Poland,68.0,2.0,0.0,03/13/2020
Israel,176.0,0.0,1.0,03/14/2020
US,3499.0,63.0,12.0,03/15/2020
Pakistan,136.0,0.0,2.0,03/16/2020
Sweden,1190.0,7.0,1.0,03/17/2020
Andorra,39.0,0.0,1.0,03/17/2020
Georgia,34.0,0.0,1.0,03/17/2020
Mayotte,3.0,0.0,0.0,03/18/2020
Jamaica,15.0,1.0,2.0,03/19/2020
Brazil,793.0,11.0,2.0,03/20/2020
Slovakia,216.0,0.0,7.0,03/25/2020
Albania,186.0,8.0,31.0,03/27/2020
Finland,1041.0,7.0,10.0,03/27/2020
Indonesia,1046.0,87.0,46.0,03/27/2020
Laos,8.0,0.0,0.0,03/28/2020
India,1024.0,27.0,95.0,03/29/2020
San Marino,224.0,22.0,6.0,03/29/2020
Gabon,7.0,1.0,0.0,03/30/2020
UK,22453.0,1411.0,171.0,03/30/2020
Bahamas,24.0,1.0,1.0,04/02/2020
Bolivia,194.0,14.0,2.0,04/07/2020
Israel,9568.0,72.0,1059.0,04/07/2020
Malta,337.0,2.0,16.0,04/09/2020
Sudan,15.0,2.0,2.0,04/10/2020
Barbados,68.0,4.0,11.0,04/11/2020
Costa Rica,612.0,3.0,62.0,04/13/2020
Honduras,477.0,46.0,25.0,04/20/2020
Libya,51.0,1.0,15.0,04/21/2020
Congo (Brazzaville),186.0,6.0,16.0,04/22/2020
Guinea-Bissau,50.0,0.0,3.0,04/22/2020
Mexico,9501.0,857.0,2627.0,04/22/2020
Canada,43286.0,2850.0,14761.0,04/23/2020
Holy See,10.0,0.0,2.0,04/28/2020
Cameroon,1832.0,61.0,934.0,04/29/2020
Hungary,2863.0,323.0,609.0,05/01/2020
Saudi Arabia,24097.0,169.0,3555.0,05/01/2020
North Macedonia,1511.0,84.0,945.0,05/03/2020
Cabo Verde,175.0,2.0,37.0,05/04/2020
Ukraine,12697.0,316.0,1875.0,05/05/2020
Chad,170.0,17.0,43.0,05/06/2020
India,52987.0,1785.0,15331.0,05/06/2020
Guatemala,900.0,24.0,101.0,05/08/2020
Laos,19.0,0.0,9.0,05/08/2020
Kyrgyzstan,1002.0,12.0,675.0,05/10/2020
Liechtenstein,82.0,1.0,55.0,05/10/2020
Honduras,2100.0,116.0,206.0,05/11/2020
Singapore,23822.0,21.0,3225.0,05/11/2020
Fiji,18.0,0.0,14.0,05/12/2020
Canada,72419.0,6107.0,34055.0,05/12/2020
Nigeria,4971.0,164.0,1070.0,05/13/2020
Burkina Faso,780.0,51.0,595.0,05/15/2020
Chad,428.0,48.0,88.0,05/15/2020
Syria,51.0,3.0,36.0,05/16/2020
Mozambique,137.0,0.0,44.0,05/17/2020
Cyprus,922.0,17.0,516.0,05/20/2020
Latvia,1016.0,21.0,694.0,05/20/2020
Morocco,7133.0,194.0,4098.0,05/20/2020
Afghanistan,8677.0,194.0,938.0,05/21/2020
Liechtenstein,82.0,1.0,55.0,05/21/2020
Bolivia,5579.0,230.0,575.0,05/22/2020
El Salvador,1725.0,33.0,570.0,05/22/2020
Moldova,6847.0,237.0,3369.0,05/22/2020
Peru,111698.0,3244.0,44848.0,05/22/2020
South Korea,75521.0,1360.0,62956.0,01/24/2021
Albania,72812.0,1324.0,44291.0,01/25/2021
Mali,8006.0,327.0,5731.0,01/26/2021
Zimbabwe,32646.0,1160.0,24419.0,01/28/2021
Libya,117650.0,1842.0,97357.0,01/29/2021
Cabo Verde,13981.0,133.0,13103.0,01/30/2021
Rwanda,15118.0,193.0,9804.0,01/30/2021
Uzbekistan,78711.0,621.0,77191.0,01/30/2021
Iraq,620620.0,13057.0,593384.0,02/01/2021
Antigua and Barbuda,249.0,7.0,179.0,02/02/2021
Burundi,1664.0,2.0,773.0,02/03/2021
Nicaragua,6299.0,170.0,4225.0,02/05/2021
Ukraine,1280501.0,24599.0,1101087.0,02/05/2021
Moldova,164243.0,3530.0,153196.0,02/06/2021
Central African Republic,4989.0,63.0,4885.0,02/07/2021
Mauritius,584.0,10.0,540.0,02/07/2021
Nicaragua,6299.0,170.0,4225.0,02/07/2021
Barbados,1732.0,18.0,1427.0,02/08/2021
Benin,4193.0,55.0,3563.0,02/09/2021
Iceland,6025.0,29.0,5968.0,02/09/2021
Burkina Faso,11426.0,134.0,10279.0,02/11/2021
France,3465964.0,80951.0,244961.0,02/11/2021
Liechtenstein,2534.0,52.0,2457.0,02/11/2021
Pakistan,560363.0,12218.0,518164.0,02/11/2021
Egypt,173202.0,9935.0,134638.0,02/13/2021
Iran,1510873.0,58883.0,1291726.0,02/13/2021
Grenada,148.0,1.0,146.0,02/14/2021
Laos,45.0,0.0,41.0,02/15/2021
Morocco,478595.0,8491.0,459549.0,02/15/2021
Argentina,2054681.0,51000.0,1855645.0,02/19/2021
Canada,845673.0,21581.0,792455.0,02/19/2021
Gabon,13553.0,75.0,12262.0,02/20/2021
Czech Republic,1157180.0,19330.0,1017406.0,02/22/2021
France,3669354.0,84764.0,256748.0,02/22/2021
Guyana,8427.0,189.0,7774.0,02/22/2021
Montenegro,72395.0,957.0,63280.0,02/22/2021
Guyana,8452.0,190.0,7808.0,02/23/2021
Papua New Guinea,1111.0,10.0,846.0,02/23/2021
US,2.8377965E7,507841.0,0.0,02/24/2021
Bosnia and Herzegovina,130979.0,5071.0,115847.0,02/28/2021
Mainland China,89943.0,4636.0,85130.0,03/03/2021
Luxembourg,56296.0,652.0,52662.0,03/05/2021
Thailand,26241.0,85.0,25641.0,03/05/2021
Mali,8613.0,358.0,6450.0,03/08/2021
West Bank and Gaza,200382.0,2170.0,178121.0,03/09/2021
Benin,6501.0,81.0,5552.0,03/12/2021
Belgium,801723.0,22397.0,0.0,03/12/2021
UK,4267015.0,125701.0,11949.0,03/13/2021
Ghana,87762.0,685.0,83169.0,03/14/2021
Grenada,148.0,1.0,147.0,03/14/2021
MS Zaandam,9.0,2.0,7.0,03/14/2021
South Africa,1530033.0,51421.0,1455325.0,03/15/2021
Trinidad and Tobago,7790.0,140.0,7544.0,03/16/2021
Bulgaria,291769.0,11715.0,230457.0,03/17/2021
Antigua and Barbuda,1011.0,27.0,598.0,03/19/2021
Eswatini,17283.0,665.0,16021.0,03/20/2021
Bangladesh,573687.0,8720.0,523859.0,03/22/2021
Timor-Leste,335.0,0.0,124.0,03/22/2021
Liechtenstein,2634.0,56.0,2542.0,03/23/2021
Eritrea,3183.0,8.0,2962.0,03/24/2021
Uganda,40767.0,335.0,40379.0,03/27/2021
Taiwan,1022.0,10.0,979.0,03/28/2021
Sierra Leone,3970.0,79.0,2801.0,03/30/2021
Papua New Guinea,5991.0,60.0,846.0,03/31/2021
Latvia,103001.0,1913.0,93631.0,04/01/2021
Argentina,2393492.0,56199.0,2140480.0,04/04/2021
Singapore,60519.0,30.0,60239.0,04/06/2021
Russia,4546307.0,99431.0,4171948.0,04/06/2021
Pakistan,700188.0,15026.0,620789.0,04/06/2021
Latvia,105176.0,1946.0,96254.0,04/07/2021
Portugal,825633.0,16899.0,782895.0,04/08/2021
Egypt,208876.0,12362.0,158454.0,04/09/2021
El Salvador,65491.0,2048.0,62340.0,04/10/2021
Brunei,219.0,3.0,206.0,04/11/2021
West Bank and Gaza,272767.0,2901.0,237046.0,04/13/2021
Macau,49.0,0.0,48.0,04/13/2021
Djibouti,10202.0,106.0,8591.0,04/14/2021
Malta,29778.0,403.0,28797.0,04/14/2021
Zimbabwe,37369.0,1548.0,34946.0,04/14/2021
Russia,4613646.0,102275.0,4242411.0,04/14/2021
Hong Kong,11612.0,209.0,11237.0,04/14/2021
Gambia,5694.0,170.0,5176.0,04/15/2021
Nicaragua,6778.0,180.0,4225.0,04/15/2021
Sudan,33022.0,2208.0,25539.0,04/16/2021
Dominican Republic,261129.0,3418.0,218724.0,04/18/2021
Kazakhstan,346971.0,3297.0,303437.0,04/20/2021
Marshall Islands,4.0,0.0,4.0,04/28/2021
New Zealand,2613.0,26.0,2564.0,04/29/2021
Rwanda,24995.0,333.0,23206.0,04/29/2021
Costa Rica,250991.0,3231.0,203009.0,04/30/2021
Saint Kitts and Nevis,45.0,0.0,44.0,05/01/2021
Tanzania,509.0,21.0,183.0,05/01/2021
Mozambique,69984.0,815.0,66931.0,05/02/2021
Peru,1810998.0,62126.0,1748170.0,05/02/2021
Vietnam,2.0,0.0,0.0,01/26/2020
Australia,15.0,0.0,8.0,02/15/2020
Iraq,26.0,0.0,0.0,03/02/2020
Denmark,23.0,0.0,1.0,03/07/2020
France,1115.0,19.0,12.0,03/08/2020
Republic of Ireland,21.0,0.0,0.0,03/08/2020
Senegal,4.0,0.0,1.0,03/08/2020
Togo,1.0,0.0,0.0,03/08/2020
Iraq,71.0,7.0,15.0,03/11/2020
Jordan,1.0,0.0,0.0,03/11/2020
Qatar,262.0,0.0,0.0,03/12/2020
Kosovo,2.0,0.0,0.0,03/16/2020
Kosovo,2.0,0.0,0.0,03/19/2020
Chile,434.0,0.0,6.0,03/20/2020
Madagascar,3.0,0.0,0.0,03/20/2020
Cyprus,124.0,3.0,3.0,03/24/2020
Ghana,53.0,2.0,0.0,03/24/2020
Andorra,267.0,3.0,1.0,03/27/2020
Austria,7657.0,58.0,225.0,03/27/2020
Guinea-Bissau,2.0,0.0,0.0,03/27/2020
West Bank and Gaza,98.0,1.0,18.0,03/28/2020
Morocco,479.0,26.0,13.0,03/29/2020
Nigeria,131.0,2.0,8.0,03/30/2020
Oman,192.0,1.0,34.0,03/31/2020
Panama,1181.0,30.0,9.0,04/01/2020
Jamaica,53.0,3.0,7.0,04/04/2020
Poland,3627.0,79.0,116.0,04/04/2020
Macau,44.0,0.0,10.0,04/06/2020
Jamaica,63.0,4.0,10.0,04/08/2020
Philippines,3870.0,182.0,96.0,04/08/2020
Botswana,13.0,1.0,0.0,04/11/2020
Eritrea,34.0,0.0,0.0,04/11/2020
Finland,3064.0,59.0,300.0,04/13/2020
Liechtenstein,79.0,1.0,55.0,04/13/2020
Serbia,4054.0,85.0,0.0,04/13/2020
Serbia,4465.0,94.0,0.0,04/14/2020
Ecuador,8225.0,403.0,838.0,04/16/2020
Hungary,1652.0,142.0,199.0,04/16/2020
Latvia,675.0,5.0,57.0,04/16/2020
Luxembourg,3444.0,69.0,552.0,04/16/2020
Turkey,74193.0,1643.0,7089.0,04/16/2020
Vietnam,268.0,0.0,201.0,04/18/2020
Slovakia,1161.0,12.0,229.0,04/19/2020
Ethiopia,111.0,3.0,16.0,04/20/2020
Nigeria,665.0,22.0,188.0,04/20/2020
Hong Kong,1029.0,4.0,650.0,04/21/2020
Hungary,2168.0,225.0,295.0,04/22/2020
Romania,10096.0,545.0,2478.0,04/23/2020
Suriname,10.0,1.0,6.0,04/23/2020
Mozambique,65.0,0.0,12.0,04/24/2020
Angola,25.0,2.0,6.0,04/25/2020
Austria,15225.0,542.0,12282.0,04/26/2020
Israel,15385.0,204.0,7087.0,04/26/2020
Burma,151.0,6.0,27.0,04/30/2020
Zambia,109.0,3.0,74.0,05/01/2020
Hong Kong,1039.0,4.0,859.0,05/01/2020
Malaysia,6176.0,103.0,4326.0,05/02/2020
Angola,36.0,2.0,11.0,05/05/2020
Botswana,23.0,1.0,8.0,05/05/2020
MS Zaandam,9.0,2.0,0.0,05/06/2020
Mexico,27634.0,2704.0,17781.0,05/06/2020
Turkey,131744.0,3584.0,78202.0,05/06/2020
Guinea-Bissau,594.0,2.0,25.0,05/08/2020
Sri Lanka,863.0,9.0,321.0,05/10/2020
Iran,109286.0,6685.0,87422.0,05/11/2020
Senegal,1886.0,19.0,715.0,05/11/2020
Ivory Coast,1912.0,24.0,902.0,05/13/2020
Yemen,70.0,12.0,1.0,05/13/2020
Eritrea,39.0,0.0,38.0,05/14/2020
Mainland China,82933.0,4633.0,78209.0,05/14/2020
Syria,50.0,3.0,36.0,05/15/2020
Yemen,106.0,15.0,1.0,05/15/2020
Afghanistan,6665.0,170.0,778.0,05/17/2020
India,95698.0,3025.0,36795.0,05/17/2020
Andorra,761.0,51.0,624.0,05/18/2020
Sri Lanka,992.0,9.0,559.0,05/18/2020
Uganda,248.0,0.0,63.0,05/18/2020
Nigeria,6677.0,200.0,1840.0,05/20/2020
Tajikistan,2140.0,41.0,470.0,05/20/2020
Norway,8309.0,235.0,32.0,05/21/2020
Bahrain,8414.0,12.0,4096.0,05/22/2020
Belarus,34303.0,190.0,12833.0,05/22/2020
Liberia,249.0,24.0,136.0,05/22/2020
Chad,3104.0,115.0,2222.0,01/22/2021
Uzbekistan,78272.0,620.0,76752.0,01/22/2021
Turkey,2429605.0,25073.0,2307721.0,01/24/2021
Bosnia and Herzegovina,120143.0,4593.0,92605.0,01/25/2021
Honduras,141984.0,3462.0,60477.0,01/25/2021
Bulgaria,218269.0,9008.0,184249.0,01/29/2021
Brazil,9118513.0,222666.0,8066603.0,01/29/2021
Colombia,2094884.0,53983.0,1938322.0,01/31/2021
Bosnia and Herzegovina,122199.0,4724.0,95180.0,02/01/2021
Kyrgyzstan,84920.0,1420.0,81444.0,02/04/2021
Nepal,271602.0,2033.0,267292.0,02/04/2021
Israel,680856.0,5020.0,590822.0,02/05/2021
Comoros,3086.0,108.0,2334.0,02/06/2021
Montenegro,64739.0,836.0,56228.0,02/06/2021
Morocco,474966.0,8381.0,453921.0,02/06/2021
Suriname,8650.0,160.0,7974.0,02/06/2021
Guatemala,163137.0,5884.0,149342.0,02/07/2021
Egypt,170780.0,9751.0,133098.0,02/09/2021
Ecuador,260076.0,15116.0,220398.0,02/10/2021
Gabon,12577.0,73.0,11534.0,02/13/2021
Diamond Princess,712.0,13.0,699.0,02/14/2021
Kosovo,63805.0,1540.0,55226.0,02/14/2021
Burma,141735.0,3196.0,131249.0,02/20/2021
Macau,48.0,0.0,47.0,02/23/2021
Congo (Kinshasa),25144.0,700.0,16135.0,02/24/2021
Lebanon,369692.0,4610.0,285050.0,02/26/2021
West Bank and Gaza,183612.0,2042.0,166936.0,02/28/2021
Papua New Guinea,1365.0,14.0,846.0,03/01/2021
Cabo Verde,15483.0,148.0,14898.0,03/02/2021
Nigeria,156496.0,1923.0,134551.0,03/02/2021
Burkina Faso,12071.0,143.0,11657.0,03/03/2021
Mali,8470.0,357.0,6424.0,03/04/2021
Dominican Republic,242087.0,3150.0,195594.0,03/05/2021
Belarus,294432.0,2029.0,285036.0,03/06/2021
Sudan,30479.0,1895.0,23156.0,03/06/2021
MS Zaandam,9.0,2.0,7.0,03/07/2021
Benin,6338.0,81.0,5383.0,03/09/2021
Papua New Guinea,1819.0,21.0,846.0,03/12/2021
Albania,116821.0,2030.0,79821.0,03/13/2021
Sweden,712527.0,13146.0,0.0,03/15/2021
Estonia,89331.0,745.0,60743.0,03/17/2021
Iraq,774015.0,13860.0,698775.0,03/17/2021
Trinidad and Tobago,7807.0,140.0,7546.0,03/17/2021
Costa Rica,210447.0,2886.0,189682.0,03/18/2021
Guinea-Bissau,3536.0,55.0,2824.0,03/19/2021
Marshall Islands,4.0,0.0,4.0,03/20/2021
Turkey,3013122.0,30061.0,2825187.0,03/21/2021
Albania,122295.0,2171.0,87193.0,03/24/2021
Austria,523269.0,9151.0,480597.0,03/24/2021
Japan,462506.0,8956.0,437546.0,03/25/2021
Romania,926310.0,22835.0,830270.0,03/26/2021
Saint Lucia,4191.0,58.0,4099.0,03/28/2021
North Macedonia,127240.0,3716.0,105524.0,03/29/2021
Uzbekistan,82682.0,628.0,80799.0,03/30/2021
Ethiopia,206589.0,2865.0,158109.0,03/31/2021
Portugal,822314.0,16859.0,778912.0,04/01/2021
Andorra,12115.0,116.0,11401.0,04/02/2021
Grenada,155.0,1.0,152.0,04/02/2021
Kyrgyzstan,89014.0,1506.0,85164.0,04/04/2021
Oman,163157.0,1690.0,146677.0,04/04/2021
Panama,356913.0,6146.0,346153.0,04/06/2021
Sao Tome and Principe,2255.0,35.0,2154.0,04/08/2021
Bhutan,910.0,1.0,875.0,04/10/2021
Nepal,280524.0,3053.0,274165.0,04/12/2021
Belgium,927229.0,23503.0,0.0,04/12/2021
Luxembourg,64062.0,777.0,60012.0,04/13/2021
Montenegro,94859.0,1405.0,89615.0,04/14/2021
Congo (Kinshasa),28769.0,745.0,25841.0,04/15/2021
Turkey,4086957.0,35031.0,3535040.0,04/15/2021
Tajikistan,13308.0,90.0,13218.0,04/18/2021
Honduras,201677.0,4963.0,76339.0,04/19/2021
Samoa,3.0,0.0,2.0,04/19/2021
Burkina Faso,13167.0,155.0,12812.0,04/20/2021
Saudi Arabia,407010.0,6846.0,390538.0,04/20/2021
Venezuela,185736.0,1944.0,168418.0,04/20/2021
Eswatini,18426.0,671.0,17722.0,04/22/2021
Taiwan,1090.0,11.0,1044.0,04/23/2021
Ethiopia,250955.0,3531.0,190013.0,04/24/2021
Laos,247.0,0.0,49.0,04/24/2021
Mauritania,18257.0,454.0,17587.0,04/25/2021
Norway,111686.0,736.0,17998.0,04/27/2021
Taiwan,1121.0,12.0,1051.0,04/29/2021
North Macedonia,152367.0,4855.0,132765.0,04/30/2021
Singapore,61145.0,30.0,60751.0,04/30/2021
UK,2.0,0.0,0.0,02/05/2020
Macau,10.0,0.0,1.0,02/10/2020
Malaysia,22.0,0.0,7.0,02/15/2020
Japan,94.0,1.0,18.0,02/20/2020
UK,9.0,0.0,8.0,02/21/2020
India,3.0,0.0,3.0,02/22/2020
Belgium,1.0,0.0,1.0,02/22/2020
Germany,16.0,0.0,14.0,02/23/2020
Spain,2.0,0.0,2.0,02/23/2020
Canada,10.0,0.0,3.0,02/24/2020
Vietnam,16.0,0.0,16.0,03/01/2020
Azerbaijan,3.0,0.0,0.0,03/01/2020
Brazil,2.0,0.0,0.0,03/03/2020
Nigeria,1.0,0.0,0.0,03/04/2020
Morocco,2.0,0.0,0.0,03/05/2020
Lebanon,22.0,0.0,1.0,03/06/2020
China,0.0,0.0,0.0,03/07/2020
Brazil,20.0,0.0,0.0,03/08/2020
Tunisia,7.0,0.0,0.0,03/11/2020
Togo,1.0,0.0,0.0,03/11/2020
Colombia,22.0,0.0,0.0,03/14/2020
Slovenia,275.0,1.0,0.0,03/18/2020
Belarus,51.0,0.0,5.0,03/19/2020
Ukraine,16.0,2.0,0.0,03/19/2020
El Salvador,1.0,0.0,0.0,03/19/2020
Luxembourg,670.0,8.0,0.0,03/21/2020
Malta,134.0,0.0,2.0,03/26/2020
Iceland,963.0,2.0,114.0,03/28/2020
Japan,1693.0,52.0,404.0,03/28/2020
Nigeria,89.0,1.0,3.0,03/28/2020
North Macedonia,241.0,4.0,3.0,03/28/2020
UK,17312.0,1021.0,151.0,03/28/2020
Libya,8.0,0.0,0.0,03/29/2020
Saint Vincent and the Grenadines,1.0,0.0,1.0,03/29/2020
Philippines,2084.0,88.0,49.0,03/31/2020
Central African Republic,8.0,0.0,0.0,04/03/2020
India,2567.0,72.0,192.0,04/03/2020
Hungary,678.0,32.0,58.0,04/04/2020
Zimbabwe,11.0,3.0,0.0,04/08/2020
North Macedonia,663.0,30.0,37.0,04/09/2020
Senegal,278.0,2.0,152.0,04/11/2020
Sweden,11927.0,1203.0,381.0,04/15/2020
Monaco,93.0,3.0,12.0,04/16/2020
Australia,6462.0,63.0,2355.0,04/16/2020
Kenya,281.0,14.0,69.0,04/20/2020
Sao Tome and Principe,4.0,0.0,0.0,04/20/2020
Timor-Leste,22.0,0.0,1.0,04/20/2020
South Africa,3953.0,75.0,1473.0,04/23/2020
Norway,7660.0,206.0,32.0,04/28/2020
Peru,33931.0,943.0,10037.0,04/29/2020
Bolivia,1229.0,66.0,134.0,05/01/2020
Diamond Princess,712.0,13.0,645.0,05/01/2020
Saint Lucia,18.0,0.0,15.0,05/03/2020
Botswana,23.0,1.0,8.0,05/06/2020
Uruguay,694.0,18.0,506.0,05/08/2020
Grenada,21.0,0.0,13.0,05/09/2020
Luxembourg,3886.0,101.0,3586.0,05/10/2020
Vietnam,288.0,0.0,241.0,05/10/2020
Cuba,1804.0,78.0,1277.0,05/12/2020
Togo,199.0,11.0,92.0,05/12/2020
Malaysia,6855.0,112.0,5439.0,05/15/2020
Australia,7044.0,98.0,6364.0,05/16/2020
Philippines,13434.0,846.0,3000.0,05/21/2020
Albania,981.0,31.0,777.0,05/22/2020
Morocco,465769.0,8128.0,441693.0,01/23/2021
Portugal,624469.0,10194.0,451324.0,01/23/2021
Maldives,14993.0,51.0,13849.0,01/24/2021
Saudi Arabia,366371.0,6352.0,357939.0,01/24/2021
Morocco,466626.0,8172.0,443472.0,01/25/2021
Latvia,61924.0,1126.0,49035.0,01/26/2021
